shipment_id,shipment_date,warehouse_id,sku_id,delay_hours,delivery_status,source_city,destination_city,route_id,inventory_level,gps_id,latitude,longitude,speed_kmph,timestamp,record_type
SHP00231,2025-02-23,WH046,null,0,On-Time,Kolkata,Chennai,Kolkata→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00232,2025-01-31,WH023,null,3,Delayed,Pune,Bangalore,Pune→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00233,2025-01-18,WH029,null,3,Delayed,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00234,2025-01-07,WH046,null,-1,Early,Chennai,Bangalore,Chennai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00235,2025-02-03,WH014,null,2,Delayed,Chennai,Kolkata,Chennai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00236,2025-01-14,WH013,null,1,Delayed,Chennai,Delhi,Chennai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00237,2025-01-25,WH020,null,-1,Early,Jaipur,Kolkata,Jaipur→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00238,2025-01-20,WH003,null,1,Delayed,Ahmedabad,Mumbai,Ahmedabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00239,2025-01-15,WH026,null,-1,Early,Delhi,Delhi,Delhi→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00240,2025-02-28,WH011,null,3,Delayed,Kolkata,Delhi,Kolkata→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00241,2025-01-21,WH014,null,2,Delayed,Delhi,Bangalore,Delhi→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00242,2025-01-28,WH033,null,2,Delayed,Hyderabad,Mumbai,Hyderabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00243,2025-01-06,WH013,null,0,On-Time,Ahmedabad,Kolkata,Ahmedabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00244,2025-03-02,WH025,null,3,Delayed,Chennai,Kolkata,Chennai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00245,2025-01-29,WH028,null,4,Delayed,Mumbai,Mumbai,Mumbai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00247,2025-02-04,WH031,null,-2,Early,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00248,2025-01-19,WH026,null,-2,Early,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00249,2025-01-21,WH044,null,5,Delayed,Bangalore,Chennai,Bangalore→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00250,2025-01-12,WH018,null,-1,Early,Jaipur,Bangalore,Jaipur→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00252,2025-02-21,WH030,null,2,Delayed,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00253,2025-01-19,WH032,null,2,Delayed,Chennai,Mumbai,Chennai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00255,2025-02-09,WH039,null,0,On-Time,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00257,2025-02-24,WH039,null,-1,Early,Ahmedabad,Kolkata,Ahmedabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00258,2025-02-10,WH015,null,1,Delayed,Chennai,Chennai,Chennai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00259,2025-01-06,WH005,null,5,Delayed,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00260,2025-01-08,WH040,null,-2,Early,Bangalore,Delhi,Bangalore→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00261,2025-02-26,WH049,null,-1,Early,Delhi,Bangalore,Delhi→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00262,2025-01-09,WH014,null,-2,Early,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00263,2025-02-16,WH020,null,-2,Early,Bangalore,Kolkata,Bangalore→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00264,2025-01-28,WH017,null,3,Delayed,Kolkata,Kolkata,Kolkata→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00265,2025-02-20,WH049,null,1,Delayed,Hyderabad,Chennai,Hyderabad→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00267,2025-01-05,WH005,null,4,Delayed,Hyderabad,Kolkata,Hyderabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00268,2025-02-28,WH026,null,-1,Early,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00269,2025-01-05,WH003,null,-2,Early,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00271,2025-01-31,WH018,null,2,Delayed,Delhi,Bangalore,Delhi→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00272,2025-01-19,WH029,null,2,Delayed,Chennai,Kolkata,Chennai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00273,2025-01-19,WH019,null,1,Delayed,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00274,2025-01-22,WH005,null,3,Delayed,Chennai,Kolkata,Chennai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00275,2025-01-03,WH050,null,0,On-Time,Bangalore,Bangalore,Bangalore→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00276,2025-01-31,WH002,null,2,Delayed,Lucknow,Bangalore,Lucknow→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00277,2025-01-15,WH023,null,2,Delayed,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00278,2025-01-22,WH029,null,1,Delayed,Bangalore,Delhi,Bangalore→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00279,2025-01-26,WH003,null,-2,Early,Pune,Mumbai,Pune→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00280,2025-01-24,WH006,null,1,Delayed,Bangalore,Kolkata,Bangalore→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00281,2025-01-19,WH007,null,-1,Early,Bangalore,Bangalore,Bangalore→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00282,2025-02-24,WH001,null,0,On-Time,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00283,2025-02-05,WH041,null,3,Delayed,Ahmedabad,Mumbai,Ahmedabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00284,2025-01-29,WH016,null,2,Delayed,Jaipur,Chennai,Jaipur→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00285,2025-01-22,WH041,null,5,Delayed,Jaipur,Bangalore,Jaipur→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00286,2025-01-14,WH048,null,-2,Early,Delhi,Bangalore,Delhi→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00287,2025-01-22,WH008,null,-1,Early,Bangalore,Bangalore,Bangalore→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00288,2025-01-17,WH026,null,-1,Early,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00290,2025-01-06,WH026,null,0,On-Time,Delhi,Kolkata,Delhi→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00292,2025-02-22,WH015,null,2,Delayed,Lucknow,Kolkata,Lucknow→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00293,2025-02-19,WH040,null,4,Delayed,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00294,2025-02-06,WH002,null,4,Delayed,Chennai,Chennai,Chennai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00295,2025-02-13,WH007,null,1,Delayed,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00297,2025-02-26,WH010,null,5,Delayed,Lucknow,Kolkata,Lucknow→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00299,2025-01-14,WH032,null,4,Delayed,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00300,2025-01-31,WH014,null,3,Delayed,Lucknow,Chennai,Lucknow→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00301,2025-02-22,WH022,null,5,Delayed,Bangalore,Chennai,Bangalore→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00302,2025-02-10,WH042,null,3,Delayed,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00303,2025-01-11,WH014,null,5,Delayed,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00304,2025-01-11,WH018,null,5,Delayed,Kolkata,Delhi,Kolkata→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00305,2025-03-02,WH041,null,2,Delayed,Lucknow,Mumbai,Lucknow→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00306,2025-02-05,WH028,null,3,Delayed,Lucknow,Chennai,Lucknow→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00307,2025-01-11,WH035,null,4,Delayed,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00308,2025-01-15,WH034,null,4,Delayed,Pune,Chennai,Pune→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00309,2025-01-20,WH013,null,-1,Early,Hyderabad,Mumbai,Hyderabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00310,2025-02-04,WH019,null,5,Delayed,Chennai,Kolkata,Chennai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00311,2025-01-22,WH011,null,-1,Early,Pune,Chennai,Pune→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00312,2025-02-27,WH049,null,-2,Early,Chennai,Chennai,Chennai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00313,2025-01-29,WH014,null,3,Delayed,Hyderabad,Mumbai,Hyderabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00315,2025-01-29,WH043,null,0,On-Time,Delhi,Delhi,Delhi→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00316,2025-01-11,WH004,null,0,On-Time,Hyderabad,Delhi,Hyderabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00317,2025-01-11,WH031,null,0,On-Time,Ahmedabad,Kolkata,Ahmedabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00318,2025-01-31,WH001,null,0,On-Time,Pune,Mumbai,Pune→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00319,2025-01-20,WH006,null,1,Delayed,Mumbai,Mumbai,Mumbai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00320,2025-01-26,WH047,null,4,Delayed,Bangalore,Delhi,Bangalore→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00323,2025-02-28,WH050,null,-2,Early,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00324,2025-01-11,WH004,null,-2,Early,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00325,2025-02-12,WH003,null,5,Delayed,Mumbai,Bangalore,Mumbai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00326,2025-02-11,WH024,null,-2,Early,Jaipur,Chennai,Jaipur→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00327,2025-02-18,WH034,null,-1,Early,Chennai,Chennai,Chennai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00328,2025-01-14,WH047,null,-2,Early,Jaipur,Kolkata,Jaipur→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00329,2025-02-16,WH009,null,5,Delayed,Hyderabad,Delhi,Hyderabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00330,2025-01-21,WH009,null,-1,Early,Delhi,Bangalore,Delhi→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00332,2025-01-11,WH007,null,1,Delayed,Mumbai,Mumbai,Mumbai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00333,2025-01-07,WH034,null,-1,Early,Chennai,Delhi,Chennai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00334,2025-02-18,WH033,null,3,Delayed,Pune,Kolkata,Pune→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00335,2025-02-18,WH026,null,2,Delayed,Hyderabad,Mumbai,Hyderabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00336,2025-02-06,WH038,null,1,Delayed,Delhi,Delhi,Delhi→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00337,2025-01-24,WH012,null,2,Delayed,Ahmedabad,Chennai,Ahmedabad→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00338,2025-01-11,WH003,null,1,Delayed,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00339,2025-02-06,WH042,null,4,Delayed,Hyderabad,Delhi,Hyderabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00340,2025-02-03,WH009,null,1,Delayed,Lucknow,Bangalore,Lucknow→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00341,2025-01-31,WH047,null,2,Delayed,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00342,2025-02-05,WH042,null,5,Delayed,Bangalore,Delhi,Bangalore→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00343,2025-02-24,WH021,null,2,Delayed,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00344,2025-02-04,WH032,null,-1,Early,Hyderabad,Mumbai,Hyderabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00345,2025-03-02,WH019,null,2,Delayed,Mumbai,Mumbai,Mumbai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00346,2025-02-11,WH037,null,0,On-Time,Delhi,Chennai,Delhi→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00347,2025-02-22,WH022,null,1,Delayed,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00348,2025-02-06,WH041,null,2,Delayed,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00349,2025-02-01,WH001,null,-1,Early,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00350,2025-02-16,WH039,null,1,Delayed,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00351,2025-01-19,WH038,null,0,On-Time,Delhi,Chennai,Delhi→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00352,2025-01-29,WH041,null,4,Delayed,Hyderabad,Chennai,Hyderabad→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00353,2025-01-18,WH032,null,4,Delayed,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00355,2025-01-26,WH049,null,5,Delayed,Chennai,Bangalore,Chennai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00356,2025-02-03,WH014,null,3,Delayed,Pune,Bangalore,Pune→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00357,2025-01-08,WH011,null,-2,Early,Chennai,Bangalore,Chennai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00358,2025-01-01,WH025,null,-2,Early,Hyderabad,Kolkata,Hyderabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00359,2025-01-27,WH012,null,5,Delayed,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00360,2025-01-27,WH045,null,2,Delayed,Ahmedabad,Bangalore,Ahmedabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00361,2025-01-18,WH033,null,4,Delayed,Hyderabad,Delhi,Hyderabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00362,2025-01-28,WH027,null,-2,Early,Bangalore,Delhi,Bangalore→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00363,2025-01-04,WH006,null,2,Delayed,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00364,2025-01-01,WH004,null,1,Delayed,Kolkata,Bangalore,Kolkata→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00365,2025-02-27,WH008,null,2,Delayed,Hyderabad,Chennai,Hyderabad→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00366,2025-02-22,WH013,null,4,Delayed,Bangalore,Mumbai,Bangalore→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00367,2025-01-20,WH016,null,3,Delayed,Bangalore,Kolkata,Bangalore→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00369,2025-01-06,WH018,null,0,On-Time,Delhi,Mumbai,Delhi→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00370,2025-02-23,WH012,null,4,Delayed,Hyderabad,Mumbai,Hyderabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00371,2025-02-27,WH023,null,3,Delayed,Delhi,Chennai,Delhi→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00372,2025-01-08,WH047,null,2,Delayed,Ahmedabad,Chennai,Ahmedabad→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00373,2025-02-25,WH045,null,2,Delayed,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00374,2025-01-16,WH004,null,5,Delayed,Kolkata,Kolkata,Kolkata→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00375,2025-02-20,WH025,null,2,Delayed,Jaipur,Bangalore,Jaipur→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00376,2025-01-02,WH043,null,4,Delayed,Bangalore,Chennai,Bangalore→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00377,2025-01-08,WH027,null,4,Delayed,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00378,2025-02-19,WH024,null,-2,Early,Mumbai,Kolkata,Mumbai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00379,2025-02-08,WH043,null,4,Delayed,Delhi,Kolkata,Delhi→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00380,2025-01-08,WH050,null,-1,Early,Jaipur,Chennai,Jaipur→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00381,2025-01-27,WH029,null,-2,Early,Bangalore,Mumbai,Bangalore→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00382,2025-01-21,WH046,null,0,On-Time,Pune,Kolkata,Pune→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00383,2025-01-26,WH047,null,2,Delayed,Lucknow,Delhi,Lucknow→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00384,2025-01-04,WH038,null,-1,Early,Jaipur,Delhi,Jaipur→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00385,2025-01-30,WH017,null,5,Delayed,Delhi,Delhi,Delhi→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00386,2025-02-04,WH044,null,2,Delayed,Kolkata,Chennai,Kolkata→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00387,2025-02-26,WH017,null,3,Delayed,Delhi,Bangalore,Delhi→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00388,2025-01-30,WH003,null,-1,Early,Bangalore,Delhi,Bangalore→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00389,2025-02-08,WH040,null,-2,Early,Hyderabad,Chennai,Hyderabad→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00390,2025-02-22,WH042,null,4,Delayed,Pune,Kolkata,Pune→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00391,2025-02-11,WH046,null,3,Delayed,Bangalore,Chennai,Bangalore→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00392,2025-02-04,WH019,null,0,On-Time,Pune,Bangalore,Pune→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00394,2025-01-28,WH037,null,2,Delayed,Chennai,Kolkata,Chennai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00395,2025-02-19,WH033,null,5,Delayed,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00396,2025-02-28,WH025,null,3,Delayed,Pune,Chennai,Pune→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00397,2025-01-23,WH047,null,0,On-Time,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00398,2025-01-19,WH015,null,1,Delayed,Kolkata,Delhi,Kolkata→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00399,2025-02-27,WH035,null,1,Delayed,Lucknow,Mumbai,Lucknow→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00400,2025-01-26,WH012,null,5,Delayed,Delhi,Kolkata,Delhi→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00401,2025-01-24,WH006,null,4,Delayed,Chennai,Chennai,Chennai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00403,2025-01-02,WH015,null,5,Delayed,Delhi,Delhi,Delhi→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00404,2025-02-08,WH046,null,3,Delayed,Kolkata,Mumbai,Kolkata→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00405,2025-02-18,WH038,null,1,Delayed,Bangalore,Kolkata,Bangalore→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00406,2025-01-25,WH039,null,-1,Early,Delhi,Delhi,Delhi→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00407,2025-02-09,WH030,null,4,Delayed,Pune,Chennai,Pune→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00409,2025-02-06,WH007,null,3,Delayed,Chennai,Mumbai,Chennai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00410,2025-01-30,WH036,null,0,On-Time,Hyderabad,Kolkata,Hyderabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00411,2025-02-27,WH007,null,-1,Early,Delhi,Bangalore,Delhi→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00412,2025-02-20,WH042,null,4,Delayed,Mumbai,Chennai,Mumbai→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00413,2025-01-07,WH030,null,5,Delayed,Kolkata,Chennai,Kolkata→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00415,2025-02-11,WH012,null,1,Delayed,Ahmedabad,Delhi,Ahmedabad→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00417,2025-02-28,WH039,null,1,Delayed,Chennai,Mumbai,Chennai→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00418,2025-02-22,WH034,null,-1,Early,Ahmedabad,Kolkata,Ahmedabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00419,2025-01-08,WH028,null,-1,Early,Pune,Bangalore,Pune→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00420,2025-01-28,WH005,null,3,Delayed,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00421,2025-01-05,WH018,null,2,Delayed,Chennai,Delhi,Chennai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00422,2025-01-02,WH001,null,5,Delayed,Chennai,Bangalore,Chennai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00424,2025-01-03,WH026,null,1,Delayed,Chennai,Kolkata,Chennai→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00425,2025-01-14,WH016,null,5,Delayed,Kolkata,Mumbai,Kolkata→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00426,2025-03-01,WH012,null,-2,Early,Pune,Mumbai,Pune→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00427,2025-01-16,WH035,null,1,Delayed,Hyderabad,Kolkata,Hyderabad→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00428,2025-01-19,WH012,null,4,Delayed,Mumbai,Delhi,Mumbai→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00429,2025-02-09,WH030,null,-2,Early,Hyderabad,Mumbai,Hyderabad→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00430,2025-02-09,WH034,null,2,Delayed,Pune,Mumbai,Pune→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00431,2025-02-09,WH023,null,-2,Early,Jaipur,Bangalore,Jaipur→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00432,2025-03-02,WH031,null,2,Delayed,Kolkata,Mumbai,Kolkata→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00433,2025-01-16,WH010,null,3,Delayed,Jaipur,Mumbai,Jaipur→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00434,2025-01-10,WH034,null,1,Delayed,Pune,Mumbai,Pune→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00435,2025-01-19,WH024,null,4,Delayed,Bangalore,Mumbai,Bangalore→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00437,2025-01-24,WH021,null,3,Delayed,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00438,2025-02-26,WH048,null,4,Delayed,Delhi,Bangalore,Delhi→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00439,2025-02-28,WH027,null,5,Delayed,Lucknow,Chennai,Lucknow→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00440,2025-03-01,WH009,null,5,Delayed,Hyderabad,Bangalore,Hyderabad→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00441,2025-01-08,WH011,null,0,On-Time,Bangalore,Mumbai,Bangalore→Mumbai,null,null,null,null,null,null,SHIPMENT
SHP00442,2025-01-18,WH010,null,1,Delayed,Mumbai,Bangalore,Mumbai→Bangalore,null,null,null,null,null,null,SHIPMENT
SHP00444,2025-02-26,WH042,null,2,Delayed,Kolkata,Chennai,Kolkata→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00445,2025-01-19,WH025,null,-2,Early,Pune,Chennai,Pune→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00446,2025-01-26,WH011,null,-1,Early,Pune,Kolkata,Pune→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00447,2025-01-10,WH013,null,5,Delayed,Kolkata,Delhi,Kolkata→Delhi,null,null,null,null,null,null,SHIPMENT
SHP00448,2025-02-01,WH029,null,1,Delayed,Lucknow,Kolkata,Lucknow→Kolkata,null,null,null,null,null,null,SHIPMENT
SHP00449,2025-02-20,WH045,null,1,Delayed,Jaipur,Chennai,Jaipur→Chennai,null,null,null,null,null,null,SHIPMENT
SHP00451,2025-01-26,WH047,null,0,On-Time,Kolkata,Kolkata,Kolkata→Kolkata,null,null,null,null,null,null,SHIPMENT
