shipment_id,shipment_date,warehouse_id,delay_hours,source_city,destination_city,delivery_status,route_id
SHP00342,2025-02-05,WH042,5,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP00343,2025-02-24,WH021,2,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP00344,2025-02-04,WH032,-1,Hyderabad,Mumbai,Early,Hyderabad→Mumbai
SHP00345,2025-03-02,WH019,2,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP00346,2025-02-11,WH037,0,Delhi,Chennai,On-Time,Delhi→Chennai
SHP00347,2025-02-22,WH022,1,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP00348,2025-02-06,WH041,2,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP00349,2025-02-01,WH001,-1,Mumbai,Chennai,Early,Mumbai→Chennai
SHP00350,2025-02-16,WH039,1,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP00351,2025-01-19,WH038,0,Delhi,Chennai,On-Time,Delhi→Chennai
SHP00352,2025-01-29,WH041,4,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP00353,2025-01-18,WH032,4,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP00355,2025-01-26,WH049,5,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP00356,2025-02-03,WH014,3,Pune,Bangalore,Delayed,Pune→Bangalore
SHP00357,2025-01-08,WH011,-2,Chennai,Bangalore,Early,Chennai→Bangalore
SHP00358,2025-01-01,WH025,-2,Hyderabad,Kolkata,Early,Hyderabad→Kolkata
SHP00359,2025-01-27,WH012,5,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP00360,2025-01-27,WH045,2,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP00361,2025-01-18,WH033,4,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP00362,2025-01-28,WH027,-2,Bangalore,Delhi,Early,Bangalore→Delhi
SHP00363,2025-01-04,WH006,2,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP00364,2025-01-01,WH004,1,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP00365,2025-02-27,WH008,2,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP00366,2025-02-22,WH013,4,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP00367,2025-01-20,WH016,3,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP00369,2025-01-06,WH018,0,Delhi,Mumbai,On-Time,Delhi→Mumbai
SHP00370,2025-02-23,WH012,4,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP00371,2025-02-27,WH023,3,Delhi,Chennai,Delayed,Delhi→Chennai
SHP00372,2025-01-08,WH047,2,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP00373,2025-02-25,WH045,2,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP00374,2025-01-16,WH004,5,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP00375,2025-02-20,WH025,2,Jaipur,Bangalore,Delayed,Jaipur→Bangalore
SHP00376,2025-01-02,WH043,4,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP00377,2025-01-08,WH027,4,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP00378,2025-02-19,WH024,-2,Mumbai,Kolkata,Early,Mumbai→Kolkata
SHP00379,2025-02-08,WH043,4,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP00380,2025-01-08,WH050,-1,Jaipur,Chennai,Early,Jaipur→Chennai
SHP00381,2025-01-27,WH029,-2,Bangalore,Mumbai,Early,Bangalore→Mumbai
SHP00382,2025-01-21,WH046,0,Pune,Kolkata,On-Time,Pune→Kolkata
SHP00383,2025-01-26,WH047,2,Lucknow,Delhi,Delayed,Lucknow→Delhi
SHP00384,2025-01-04,WH038,-1,Jaipur,Delhi,Early,Jaipur→Delhi
SHP00385,2025-01-30,WH017,5,Delhi,Delhi,Delayed,Delhi→Delhi
SHP00386,2025-02-04,WH044,2,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP00387,2025-02-26,WH017,3,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP00388,2025-01-30,WH003,-1,Bangalore,Delhi,Early,Bangalore→Delhi
SHP00389,2025-02-08,WH040,-2,Hyderabad,Chennai,Early,Hyderabad→Chennai
SHP00390,2025-02-22,WH042,4,Pune,Kolkata,Delayed,Pune→Kolkata
SHP00391,2025-02-11,WH046,3,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP00392,2025-02-04,WH019,0,Pune,Bangalore,On-Time,Pune→Bangalore
SHP00394,2025-01-28,WH037,2,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP00395,2025-02-19,WH033,5,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP00396,2025-02-28,WH025,3,Pune,Chennai,Delayed,Pune→Chennai
SHP00397,2025-01-23,WH047,0,Jaipur,Mumbai,On-Time,Jaipur→Mumbai
SHP00398,2025-01-19,WH015,1,Kolkata,Delhi,Delayed,Kolkata→Delhi
SHP00399,2025-02-27,WH035,1,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP00400,2025-01-26,WH012,5,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP00401,2025-01-24,WH006,4,Chennai,Chennai,Delayed,Chennai→Chennai
SHP00403,2025-01-02,WH015,5,Delhi,Delhi,Delayed,Delhi→Delhi
SHP00404,2025-02-08,WH046,3,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP00405,2025-02-18,WH038,1,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP00406,2025-01-25,WH039,-1,Delhi,Delhi,Early,Delhi→Delhi
SHP00407,2025-02-09,WH030,4,Pune,Chennai,Delayed,Pune→Chennai
SHP00409,2025-02-06,WH007,3,Chennai,Mumbai,Delayed,Chennai→Mumbai
SHP00410,2025-01-30,WH036,0,Hyderabad,Kolkata,On-Time,Hyderabad→Kolkata
SHP00411,2025-02-27,WH007,-1,Delhi,Bangalore,Early,Delhi→Bangalore
SHP00412,2025-02-20,WH042,4,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP00413,2025-01-07,WH030,5,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP00415,2025-02-11,WH012,1,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP00417,2025-02-28,WH039,1,Chennai,Mumbai,Delayed,Chennai→Mumbai
SHP00418,2025-02-22,WH034,-1,Ahmedabad,Kolkata,Early,Ahmedabad→Kolkata
SHP00419,2025-01-08,WH028,-1,Pune,Bangalore,Early,Pune→Bangalore
SHP00420,2025-01-28,WH005,3,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP00421,2025-01-05,WH018,2,Chennai,Delhi,Delayed,Chennai→Delhi
SHP00422,2025-01-02,WH001,5,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP00424,2025-01-03,WH026,1,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP00425,2025-01-14,WH016,5,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP00426,2025-03-01,WH012,-2,Pune,Mumbai,Early,Pune→Mumbai
SHP00427,2025-01-16,WH035,1,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP00428,2025-01-19,WH012,4,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP00429,2025-02-09,WH030,-2,Hyderabad,Mumbai,Early,Hyderabad→Mumbai
SHP00430,2025-02-09,WH034,2,Pune,Mumbai,Delayed,Pune→Mumbai
SHP00431,2025-02-09,WH023,-2,Jaipur,Bangalore,Early,Jaipur→Bangalore
SHP00432,2025-03-02,WH031,2,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP00433,2025-01-16,WH010,3,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP00434,2025-01-10,WH034,1,Pune,Mumbai,Delayed,Pune→Mumbai
SHP00435,2025-01-19,WH024,4,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP00437,2025-01-24,WH021,3,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP00438,2025-02-26,WH048,4,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP00439,2025-02-28,WH027,5,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP00440,2025-03-01,WH009,5,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP00441,2025-01-08,WH011,0,Bangalore,Mumbai,On-Time,Bangalore→Mumbai
SHP00442,2025-01-18,WH010,1,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP00444,2025-02-26,WH042,2,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP00445,2025-01-19,WH025,-2,Pune,Chennai,Early,Pune→Chennai
SHP00446,2025-01-26,WH011,-1,Pune,Kolkata,Early,Pune→Kolkata
SHP00447,2025-01-10,WH013,5,Kolkata,Delhi,Delayed,Kolkata→Delhi
SHP00448,2025-02-01,WH029,1,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP00449,2025-02-20,WH045,1,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP00451,2025-01-26,WH047,0,Kolkata,Kolkata,On-Time,Kolkata→Kolkata
SHP00452,2025-02-04,WH026,-1,Lucknow,Kolkata,Early,Lucknow→Kolkata
SHP00453,2025-02-20,WH046,4,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP00454,2025-02-26,WH005,-1,Hyderabad,Delhi,Early,Hyderabad→Delhi
SHP00455,2025-02-14,WH024,-1,Bangalore,Delhi,Early,Bangalore→Delhi
SHP00456,2025-02-04,WH004,4,Kolkata,Delhi,Delayed,Kolkata→Delhi
SHP00458,2025-01-25,WH034,3,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP00459,2025-02-10,WH005,1,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP00460,2025-01-24,WH036,1,Chennai,Delhi,Delayed,Chennai→Delhi
SHP00461,2025-02-10,WH005,1,Pune,Bangalore,Delayed,Pune→Bangalore
SHP00462,2025-02-07,WH015,0,Kolkata,Bangalore,On-Time,Kolkata→Bangalore
SHP00464,2025-01-23,WH030,5,Pune,Bangalore,Delayed,Pune→Bangalore
SHP00465,2025-02-05,WH045,2,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP00466,2025-02-19,WH046,5,Pune,Mumbai,Delayed,Pune→Mumbai
SHP00467,2025-01-24,WH026,2,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP00468,2025-01-15,WH042,3,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP00469,2025-02-03,WH020,5,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP00470,2025-03-01,WH043,-1,Hyderabad,Delhi,Early,Hyderabad→Delhi
SHP00473,2025-01-18,WH014,3,Kolkata,Delhi,Delayed,Kolkata→Delhi
SHP00474,2025-01-03,WH018,1,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP00475,2025-02-24,WH016,3,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP00476,2025-01-19,WH004,3,Delhi,Chennai,Delayed,Delhi→Chennai
SHP00477,2025-02-18,WH033,4,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP00480,2025-01-06,WH005,0,Delhi,Mumbai,On-Time,Delhi→Mumbai
SHP00481,2025-01-30,WH016,-2,Lucknow,Mumbai,Early,Lucknow→Mumbai
SHP00482,2025-02-20,WH037,2,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP00483,2025-02-28,WH040,3,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP00484,2025-01-16,WH007,3,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP00485,2025-02-02,WH027,4,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP00487,2025-01-22,WH021,5,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP00488,2025-01-01,WH025,4,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP00489,2025-03-01,WH014,-1,Chennai,Chennai,Early,Chennai→Chennai
SHP00490,2025-02-19,WH023,4,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP00491,2025-02-23,WH018,1,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP00492,2025-01-08,WH039,-1,Lucknow,Bangalore,Early,Lucknow→Bangalore
SHP00493,2025-01-17,WH024,0,Pune,Mumbai,On-Time,Pune→Mumbai
SHP00494,2025-02-08,WH024,3,Ahmedabad,Mumbai,Delayed,Ahmedabad→Mumbai
SHP00496,2025-02-24,WH018,-2,Ahmedabad,Mumbai,Early,Ahmedabad→Mumbai
SHP00497,2025-01-14,WH019,2,Chennai,Mumbai,Delayed,Chennai→Mumbai
SHP00498,2025-01-24,WH044,3,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP00499,2025-02-27,WH034,2,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP00500,2025-01-06,WH032,2,Delhi,Delhi,Delayed,Delhi→Delhi
SHP00501,2025-02-21,WH031,3,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP00502,2025-02-13,WH022,1,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP00503,2025-01-25,WH017,0,Jaipur,Bangalore,On-Time,Jaipur→Bangalore
SHP00504,2025-02-27,WH043,-2,Lucknow,Bangalore,Early,Lucknow→Bangalore
SHP00505,2025-01-23,WH002,-2,Pune,Delhi,Early,Pune→Delhi
SHP00507,2025-01-24,WH006,4,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP00508,2025-01-28,WH044,0,Hyderabad,Mumbai,On-Time,Hyderabad→Mumbai
SHP00509,2025-02-12,WH035,1,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP00510,2025-01-10,WH040,-2,Chennai,Mumbai,Early,Chennai→Mumbai
SHP00512,2025-02-21,WH042,2,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP00513,2025-02-25,WH027,2,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP00514,2025-01-27,WH030,0,Chennai,Mumbai,On-Time,Chennai→Mumbai
SHP00515,2025-01-26,WH040,4,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP00516,2025-01-11,WH039,-1,Lucknow,Mumbai,Early,Lucknow→Mumbai
SHP00517,2025-02-21,WH019,-1,Mumbai,Delhi,Early,Mumbai→Delhi
SHP00518,2025-02-22,WH015,0,Ahmedabad,Bangalore,On-Time,Ahmedabad→Bangalore
SHP00519,2025-02-11,WH033,0,Kolkata,Chennai,On-Time,Kolkata→Chennai
SHP00520,2025-02-07,WH023,0,Lucknow,Delhi,On-Time,Lucknow→Delhi
SHP00522,2025-01-14,WH023,1,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP00523,2025-02-28,WH009,-2,Ahmedabad,Bangalore,Early,Ahmedabad→Bangalore
SHP00524,2025-02-19,WH039,1,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP00525,2025-02-10,WH038,4,Chennai,Chennai,Delayed,Chennai→Chennai
SHP00526,2025-01-09,WH049,3,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP00527,2025-02-05,WH020,-1,Bangalore,Mumbai,Early,Bangalore→Mumbai
SHP00528,2025-02-16,WH013,3,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP00529,2025-01-20,WH001,2,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP00530,2025-02-27,WH009,2,Chennai,Chennai,Delayed,Chennai→Chennai
SHP00531,2025-02-25,WH018,-1,Delhi,Bangalore,Early,Delhi→Bangalore
SHP00534,2025-01-14,WH003,2,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP00536,2025-01-30,WH012,0,Chennai,Chennai,On-Time,Chennai→Chennai
SHP00537,2025-02-17,WH044,2,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP00538,2025-01-20,WH048,1,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP00539,2025-02-12,WH007,4,Delhi,Delhi,Delayed,Delhi→Delhi
SHP00540,2025-02-28,WH044,3,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP00541,2025-01-07,WH021,-1,Jaipur,Kolkata,Early,Jaipur→Kolkata
SHP00542,2025-01-30,WH038,1,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP00543,2025-01-22,WH042,-2,Lucknow,Kolkata,Early,Lucknow→Kolkata
SHP00544,2025-01-31,WH035,2,Pune,Chennai,Delayed,Pune→Chennai
SHP00545,2025-01-11,WH016,2,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP00546,2025-01-17,WH047,-1,Lucknow,Kolkata,Early,Lucknow→Kolkata
SHP00547,2025-03-01,WH038,3,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP00548,2025-02-24,WH021,4,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP00549,2025-01-30,WH015,-1,Jaipur,Chennai,Early,Jaipur→Chennai
SHP00550,2025-01-18,WH014,1,Ahmedabad,Mumbai,Delayed,Ahmedabad→Mumbai
SHP00551,2025-02-09,WH043,4,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP00552,2025-01-24,WH008,0,Ahmedabad,Bangalore,On-Time,Ahmedabad→Bangalore
SHP00553,2025-01-27,WH024,0,Ahmedabad,Chennai,On-Time,Ahmedabad→Chennai
SHP00554,2025-02-12,WH028,1,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP00556,2025-01-29,WH014,0,Hyderabad,Mumbai,On-Time,Hyderabad→Mumbai
SHP00557,2025-01-18,WH047,0,Jaipur,Mumbai,On-Time,Jaipur→Mumbai
SHP00558,2025-02-02,WH020,2,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP00559,2025-01-24,WH019,4,Chennai,Mumbai,Delayed,Chennai→Mumbai
SHP00560,2025-02-12,WH002,-2,Hyderabad,Bangalore,Early,Hyderabad→Bangalore
SHP00561,2025-02-17,WH015,3,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP00562,2025-02-07,WH024,3,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP00563,2025-02-21,WH018,2,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP00564,2025-03-02,WH013,1,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP00565,2025-01-21,WH047,-1,Hyderabad,Bangalore,Early,Hyderabad→Bangalore
SHP00566,2025-01-24,WH027,-1,Pune,Delhi,Early,Pune→Delhi
SHP00569,2025-01-23,WH005,1,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP00570,2025-02-14,WH027,0,Delhi,Kolkata,On-Time,Delhi→Kolkata
SHP00571,2025-01-31,WH013,1,Delhi,Chennai,Delayed,Delhi→Chennai
SHP00572,2025-01-01,WH035,5,Chennai,Delhi,Delayed,Chennai→Delhi
SHP00573,2025-02-20,WH019,5,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP00574,2025-02-04,WH032,1,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP00575,2025-02-26,WH049,3,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP00576,2025-02-13,WH031,-2,Mumbai,Chennai,Early,Mumbai→Chennai
SHP00577,2025-01-12,WH003,3,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP00578,2025-01-20,WH029,3,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP00579,2025-02-14,WH001,3,Pune,Delhi,Delayed,Pune→Delhi
SHP00580,2025-01-31,WH017,2,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP00581,2025-01-04,WH036,4,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP00582,2025-02-18,WH035,4,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP00583,2025-02-28,WH040,2,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP00584,2025-01-19,WH048,-1,Chennai,Chennai,Early,Chennai→Chennai
SHP00585,2025-02-21,WH044,1,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP00586,2025-02-21,WH049,-2,Kolkata,Chennai,Early,Kolkata→Chennai
SHP00587,2025-02-02,WH041,-2,Lucknow,Chennai,Early,Lucknow→Chennai
SHP00588,2025-01-23,WH031,1,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP00589,2025-01-16,WH022,4,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP00590,2025-01-26,WH017,5,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP00591,2025-01-17,WH011,5,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP00592,2025-02-23,WH047,1,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP00593,2025-01-21,WH025,4,Pune,Mumbai,Delayed,Pune→Mumbai
SHP00594,2025-02-23,WH021,1,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP00595,2025-02-10,WH037,-2,Kolkata,Chennai,Early,Kolkata→Chennai
SHP00596,2025-01-13,WH046,-2,Kolkata,Chennai,Early,Kolkata→Chennai
SHP00597,2025-01-07,WH044,5,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP00599,2025-03-02,WH050,3,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP00600,2025-02-12,WH025,5,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP00601,2025-01-03,WH049,-1,Ahmedabad,Chennai,Early,Ahmedabad→Chennai
SHP00602,2025-01-28,WH020,5,Chennai,Delhi,Delayed,Chennai→Delhi
SHP00603,2025-02-19,WH029,2,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP00604,2025-02-22,WH041,5,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP00606,2025-02-22,WH036,-2,Bangalore,Bangalore,Early,Bangalore→Bangalore
SHP00607,2025-01-27,WH048,1,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP00608,2025-01-15,WH014,5,Pune,Chennai,Delayed,Pune→Chennai
SHP00609,2025-02-28,WH025,2,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP00610,2025-02-11,WH039,2,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP00611,2025-01-17,WH041,2,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP00613,2025-02-11,WH005,1,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP00614,2025-01-27,WH015,3,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP00615,2025-01-06,WH028,2,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP00616,2025-01-30,WH012,2,Kolkata,Delhi,Delayed,Kolkata→Delhi
SHP00617,2025-02-20,WH008,2,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP00618,2025-02-27,WH012,0,Lucknow,Chennai,On-Time,Lucknow→Chennai
SHP00619,2025-02-17,WH043,0,Bangalore,Bangalore,On-Time,Bangalore→Bangalore
SHP00620,2025-01-11,WH026,-1,Mumbai,Mumbai,Early,Mumbai→Mumbai
SHP00621,2025-01-28,WH015,4,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP00622,2025-02-05,WH034,2,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP00623,2025-01-12,WH001,1,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP00624,2025-02-04,WH050,3,Delhi,Delhi,Delayed,Delhi→Delhi
SHP00625,2025-01-16,WH003,5,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP00626,2025-01-05,WH049,5,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP00627,2025-01-05,WH022,4,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP00628,2025-01-12,WH041,-1,Pune,Bangalore,Early,Pune→Bangalore
SHP00629,2025-01-24,WH049,4,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP00630,2025-01-24,WH010,0,Ahmedabad,Bangalore,On-Time,Ahmedabad→Bangalore
SHP00631,2025-01-21,WH045,-2,Pune,Bangalore,Early,Pune→Bangalore
SHP00632,2025-02-14,WH040,-2,Pune,Delhi,Early,Pune→Delhi
SHP00633,2025-02-17,WH017,-1,Kolkata,Bangalore,Early,Kolkata→Bangalore
SHP00634,2025-01-31,WH037,1,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP00635,2025-01-18,WH003,3,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP00636,2025-01-05,WH049,0,Hyderabad,Kolkata,On-Time,Hyderabad→Kolkata
SHP00637,2025-02-22,WH049,-2,Mumbai,Delhi,Early,Mumbai→Delhi
SHP00638,2025-01-27,WH043,2,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP00639,2025-01-08,WH037,-2,Bangalore,Mumbai,Early,Bangalore→Mumbai
SHP00640,2025-02-09,WH020,5,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP00641,2025-01-14,WH048,0,Bangalore,Bangalore,On-Time,Bangalore→Bangalore
SHP00642,2025-01-15,WH009,4,Pune,Chennai,Delayed,Pune→Chennai
SHP00643,2025-02-08,WH025,0,Chennai,Mumbai,On-Time,Chennai→Mumbai
SHP00645,2025-01-27,WH018,1,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP00646,2025-02-26,WH046,5,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP00647,2025-02-26,WH047,2,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP00648,2025-01-19,WH020,0,Chennai,Mumbai,On-Time,Chennai→Mumbai
SHP00649,2025-02-03,WH043,5,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP00650,2025-02-08,WH015,5,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP00651,2025-01-31,WH030,2,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP00652,2025-01-16,WH047,3,Chennai,Delhi,Delayed,Chennai→Delhi
SHP00653,2025-02-25,WH035,-2,Delhi,Chennai,Early,Delhi→Chennai
SHP00654,2025-03-02,WH046,5,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP00655,2025-02-03,WH041,4,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP00656,2025-02-09,WH014,-1,Lucknow,Kolkata,Early,Lucknow→Kolkata
SHP00657,2025-01-23,WH038,3,Chennai,Delhi,Delayed,Chennai→Delhi
SHP00658,2025-01-15,WH035,-1,Ahmedabad,Kolkata,Early,Ahmedabad→Kolkata
SHP00659,2025-01-19,WH030,3,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP00660,2025-02-21,WH049,0,Pune,Chennai,On-Time,Pune→Chennai
SHP00661,2025-01-13,WH045,5,Delhi,Delhi,Delayed,Delhi→Delhi
SHP00662,2025-02-06,WH016,-2,Lucknow,Kolkata,Early,Lucknow→Kolkata
SHP00663,2025-02-08,WH015,-1,Lucknow,Mumbai,Early,Lucknow→Mumbai
SHP00664,2025-02-24,WH013,0,Mumbai,Mumbai,On-Time,Mumbai→Mumbai
SHP00665,2025-01-03,WH007,2,Delhi,Delhi,Delayed,Delhi→Delhi
SHP00666,2025-02-07,WH002,-2,Hyderabad,Delhi,Early,Hyderabad→Delhi
SHP00667,2025-03-01,WH042,4,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP00668,2025-01-20,WH025,0,Lucknow,Kolkata,On-Time,Lucknow→Kolkata
SHP00669,2025-02-27,WH049,-2,Bangalore,Chennai,Early,Bangalore→Chennai
SHP00670,2025-01-01,WH012,3,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP00671,2025-01-23,WH042,2,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
